EVI,NDVI,NDWI,rainfall,temp,label
1.228163049,0.25873607,-0.25129342,1608.071743,25.42752808,1
0.950838415,0.19499804,-0.20062819,1608.071743,25.42752808,0
0.995090634,0.20577899,-0.21098039,1608.071743,25.42752808,0
1.391274864,0.25117323,-0.23878787,1608.071743,25.42752808,1
1.920080785,0.28458413,-0.25690377,1608.071743,25.42752808,1
1.72017673,0.25704226,-0.23850824,1608.071743,25.42752808,1
1.691449814,0.24440466,-0.22683142,1608.071743,25.42752808,0
1.676441838,0.23328044,-0.19929454,1608.071743,25.42752808,0
2.507163324,0.24049473,-0.19876051,1608.071743,25.42752808,0
3.265671642,0.25716972,-0.20152774,1608.071743,25.42752808,1
2.6085031,0.27281147,-0.22898032,1608.071743,25.42752808,1
1.480165779,0.22583559,-0.20354767,1608.071743,25.42752808,0
0.929954895,0.16260728,-0.15510486,1608.071743,25.42752808,0
0.779105236,0.14285715,-0.14901593,1608.071743,25.42752808,0
1.229796205,0.2651515,-0.2556391,1608.071743,25.42752808,1
1.220560748,0.2457659,-0.23877245,1608.071743,25.42752808,0
1.151358344,0.21073402,-0.20313725,1608.071743,25.42752808,0
1.347935973,0.24960998,-0.23515806,1608.071743,25.42752808,0
1.845174973,0.2887967,-0.25799918,1608.071743,25.42752808,1
2.255694342,0.27410713,-0.23898415,1608.071743,25.42752808,1
2.337121212,0.27458835,-0.23608114,1608.071743,25.42752808,1
1.779661017,0.25812116,-0.23587753,1608.071743,25.42752808,1
1.757973734,0.21594837,-0.18989626,1608.071743,25.42752808,0
2.146946565,0.21067415,-0.17358747,1608.071743,25.42752808,0
2.113480579,0.24988744,-0.21647677,1608.071743,25.42752808,0
1.943972835,0.29447064,-0.26359832,1608.071743,25.42752808,1
1.576811594,0.2426405,-0.22032413,1608.071743,25.42752808,0
1.1695747,0.19508867,-0.18645598,1608.071743,25.42752808,0
0.995260664,0.1856764,-0.1862008,1608.071743,25.42752808,0
1.446420531,0.259334,-0.2430279,1608.071743,25.42752808,1
2.315504401,0.29381442,-0.25762004,1608.071743,25.42752808,1
2.558139535,0.27949184,-0.24174373,1608.071743,25.42752808,1
2.706576728,0.28533334,-0.24601465,1608.071743,25.42752808,1
1.880053908,0.24755989,-0.21942759,1608.071743,25.42752808,0
2.14527027,0.20991735,-0.1736143,1608.071743,25.42752808,0
1.806302844,0.21860465,-0.18124436,1608.071743,25.42752808,0
1.771628499,0.24722593,-0.21988279,1608.071743,25.42752808,0
1.854066986,0.26863086,-0.23936509,1608.071743,25.42752808,1
1.669642857,0.2507823,-0.22076789,1608.071743,25.42752808,1
1.686956522,0.2517301,-0.22367865,1608.071743,25.42752808,1
1.700944969,0.25779274,-0.22931248,1608.071743,25.42752808,1
-14.64552239,0.30869052,-0.25679758,1581.458054,24.07165434,1
-9.131868132,0.33015496,-0.26149207,1581.458054,24.07165434,1
-8.657648283,0.33306646,-0.26231995,1581.458054,24.07165434,1
-6.474789916,0.31074813,-0.2490392,1581.458054,24.07165434,1
-6.822541966,0.24099958,-0.19299674,1581.458054,24.07165434,0
-6.478215768,0.25768515,-0.20379147,1581.458054,24.07165434,1
-16.39484979,0.30341542,-0.24459614,1581.458054,24.07165434,1
-24.60843373,0.31926534,-0.26536733,1581.458054,24.07165434,1
-15.951417,0.31319556,-0.25675163,1581.458054,24.07165434,1
-9.91025641,0.31081626,-0.24952088,1581.458054,24.07165434,1
-10.61381074,0.32371294,-0.25796887,1581.458054,24.07165434,1
-13.2278481,0.32605305,-0.25786164,1581.458054,24.07165434,1
-9.163201663,0.33949548,-0.2751604,1581.458054,24.07165434,1
-13.77808989,0.36212623,-0.2951913,1581.458054,24.07165434,1
-3.485675307,0.2238283,-0.17099749,1581.458054,24.07165434,0
-5.433996383,0.25326592,-0.19991931,1581.458054,24.07165434,1
-9.173076923,0.2879855,-0.23552124,1581.458054,24.07165434,1
-6.005244755,0.28029376,-0.22434647,1581.458054,24.07165434,1
-6.606498195,0.2939759,-0.23685221,1581.458054,24.07165434,1
-21.72774869,0.32120743,-0.26914498,1581.458054,24.07165434,1
20.31707317,0.3183034,-0.2609649,1581.458054,24.07165434,1
-26.05095541,0.31754658,-0.25193655,1581.458054,24.07165434,1
-7.988450433,0.32346064,-0.25731212,1581.458054,24.07165434,1
-14.20221169,0.33860642,-0.27383512,1581.458054,24.07165434,1
-14.86389685,0.37693006,-0.3010642,1581.458054,24.07165434,1
-9.361007463,0.36940917,-0.2889813,1581.458054,24.07165434,1
-2.502374169,0.23083661,-0.1703457,1581.458054,24.07165434,0
-5.069018405,0.27645338,-0.21714856,1581.458054,24.07165434,1
